match_id,date,time_local,league,home,away,ft_home_goals,ft_away_goals,odds_1,odds_x,odds_2,xg_for_home,xg_against_home,xg_for_away,xg_against_away,rest_days_home,rest_days_away,derby_flag,europe_flag_home,europe_flag_away,meteo_flag,style_ppda_home,style_ppda_away,travel_km_away,target_ou25,target_btts,target_1x2,home_form_xg_for,home_form_xg_against,home_form_xg_diff,home_form_wins,home_form_draws,home_form_losses,home_form_goals_for,home_form_goals_against,home_form_points,home_form_trend,away_form_xg_for,away_form_xg_against,away_form_xg_diff,away_form_wins,away_form_draws,away_form_losses,away_form_goals_for,away_form_goals_against,away_form_points,away_form_trend,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_home_goals_avg,h2h_away_goals_avg,h2h_home_xg_avg,h2h_away_xg_avg,h2h_total_over25,home_position,home_points,home_goal_difference,home_pressure_top,home_pressure_relegation,away_position,away_points,away_goal_difference,away_pressure_top,away_pressure_relegation,home_winning_streak,home_unbeaten_streak,home_losing_streak,home_clean_sheet_streak,home_scoring_streak,home_xg_momentum,away_winning_streak,away_unbeaten_streak,away_losing_streak,away_clean_sheet_streak,away_scoring_streak,away_xg_momentum,position_gap,points_gap,form_diff,momentum_diff
20240915_LAS_PALMAS_ATH_BILBAO_PRIMERA_DIVISION,2024-09-15,17:30,Primera Division,Las Palmas,Ath Bilbao,2,3,3.8,3.43,2.04,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,2,1.2,1.2,0.0,0.0,2.0,2.0,1.0,1.75,2.0,0.0,1.2,1.2,0.0,1.0,1.0,2.0,0.75,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,2.0,-3.0,0.92,0.8666666666666667,10.0,4.0,-1.0,0.84,0.7333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
20240915_ATH_MADRID_VALENCIA_PRIMERA_DIVISION,2024-09-15,20:00,Primera Division,Ath Madrid,Valencia,3,0,1.35,4.98,9.83,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,0,0,1.2,1.2,0.0,2.0,2.0,0.0,1.5,0.5,8.0,0.0,1.2,1.2,0.0,0.0,1.0,3.0,0.75,1.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,8.0,4.0,0.68,0.4666666666666667,10.0,1.0,-4.0,0.96,0.9333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
20240916_VALLECANO_OSASUNA_PRIMERA_DIVISION,2024-09-16,20:00,Primera Division,Vallecano,Osasuna,3,1,2.1,3.17,3.95,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,1.0,1.0,2.0,1.0,1.25,4.0,0.0,1.2,1.2,0.0,2.0,1.0,1.0,1.25,1.75,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,4.0,-1.0,0.84,0.7333333333333333,10.0,7.0,-2.0,0.72,0.5333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0
20240917_MALLORCA_SOCIEDAD_PRIMERA_DIVISION,2024-09-17,18:00,Primera Division,Mallorca,Sociedad,1,0,2.88,2.81,2.93,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,0,1.2,1.2,0.0,1.0,2.0,2.0,0.6,0.8,5.0,0.0,1.2,1.2,0.0,1.0,1.0,3.0,0.6,1.2,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,5.0,-1.0,0.8,0.6666666666666666,10.0,4.0,-3.0,0.84,0.7333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20240918_BETIS_GETAFE_PRIMERA_DIVISION,2024-09-18,18:00,Primera Division,Betis,Getafe,2,1,1.98,3.08,4.64,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,1.0,2.0,1.0,0.75,0.75,5.0,0.0,1.2,1.2,0.0,0.0,3.0,1.0,0.25,0.5,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,5.0,0.0,0.8,0.6666666666666666,10.0,3.0,-1.0,0.88,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20240919_LEGANES_ATH_BILBAO_PRIMERA_DIVISION,2024-09-19,18:00,Primera Division,Leganes,Ath Bilbao,0,2,4.03,3.17,2.07,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,2,1.2,1.2,0.0,1.0,2.0,2.0,0.6,1.0,5.0,0.0,1.2,1.2,0.0,2.0,1.0,2.0,1.2,1.2,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,5.0,-2.0,0.8,0.6666666666666666,10.0,7.0,0.0,0.72,0.5333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
20240920_ALAVES_SEVILLA_PRIMERA_DIVISION,2024-09-20,20:00,Primera Division,Alaves,Sevilla,2,1,2.18,3.26,3.63,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,2.0,1.0,2.0,1.4,1.2,7.0,0.0,1.2,1.2,0.0,1.0,2.0,2.0,0.8,1.2,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,7.0,1.0,0.72,0.5333333333333333,10.0,5.0,-2.0,0.8,0.6666666666666666,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20240921_VALLADOLID_SOCIEDAD_PRIMERA_DIVISION,2024-09-21,13:00,Primera Division,Valladolid,Sociedad,0,0,3.79,3.07,2.19,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,1,1.2,1.2,0.0,1.0,1.0,3.0,0.4,2.6,4.0,0.0,1.2,1.2,0.0,1.0,1.0,3.0,0.4,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,4.0,-11.0,0.84,0.7333333333333333,10.0,4.0,-4.0,0.84,0.7333333333333333,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240921_OSASUNA_LAS_PALMAS_PRIMERA_DIVISION,2024-09-21,15:15,Primera Division,Osasuna,Las Palmas,2,1,1.92,3.44,4.33,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,2.0,1.0,2.0,1.2,2.0,7.0,0.0,1.2,1.2,0.0,0.0,2.0,3.0,1.2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,7.0,-4.0,0.72,0.5333333333333333,10.0,2.0,-4.0,0.92,0.8666666666666667,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
20240921_VALENCIA_GIRONA_PRIMERA_DIVISION,2024-09-21,17:30,Primera Division,Valencia,Girona,2,0,2.89,3.35,2.51,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,0,1.2,1.2,0.0,0.0,1.0,4.0,0.6,2.0,1.0,0.0,1.2,1.2,0.0,2.0,1.0,2.0,1.6,1.6,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,1.0,-7.0,0.96,0.9333333333333333,10.0,7.0,0.0,0.72,0.5333333333333333,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0
20240921_REAL_MADRID_ESPANOL_PRIMERA_DIVISION,2024-09-21,20:00,Primera Division,Real Madrid,Espanol,4,1,1.16,8.07,16.79,1.2,1.2,1.2,1.2,,,0,0,0,1,,,,1,1,0,1.2,1.2,0.0,3.0,2.0,0.0,1.8,0.4,11.0,0.0,1.2,1.2,0.0,2.0,1.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,11.0,7.0,0.56,0.26666666666666666,10.0,7.0,0.0,0.72,0.5333333333333333,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
20240922_GETAFE_LEGANES_PRIMERA_DIVISION,2024-09-22,13:00,Primera Division,Getafe,Leganes,1,1,2.05,2.88,4.77,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,1,1,1.2,1.2,0.0,0.0,3.0,2.0,0.4,0.8,3.0,0.0,1.2,1.2,0.0,1.0,1.0,3.0,0.4,1.2,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,3.0,-2.0,0.88,0.8,10.0,5.0,-4.0,0.8,0.6666666666666666,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
20240922_ATH_BILBAO_CELTA_PRIMERA_DIVISION,2024-09-22,15:15,Primera Division,Ath Bilbao,Celta,3,1,1.71,3.96,4.83,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,3.0,0.0,2.0,1.4,1.0,9.0,0.0,1.2,1.2,0.0,3.0,0.0,2.0,2.6,2.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,10.0,2.0,0.6,0.3333333333333333,10.0,9.0,3.0,0.64,0.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
20240922_VILLARREAL_BARCELONA_PRIMERA_DIVISION,2024-09-22,17:30,Primera Division,Villarreal,Barcelona,1,5,3.74,4.09,1.87,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,2,1.2,1.2,0.0,3.0,2.0,0.0,2.2,1.6,11.0,0.0,1.2,1.2,0.0,5.0,0.0,0.0,3.4,0.8,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,11.0,3.0,0.56,0.26666666666666666,10.0,15.0,13.0,0.4,0.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,-4.0,0.0,0.0
20240922_VALLECANO_ATH_MADRID_PRIMERA_DIVISION,2024-09-22,20:00,Primera Division,Vallecano,Ath Madrid,1,1,4.79,3.52,1.81,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,1,1,1.2,1.2,0.0,2.0,1.0,2.0,1.4,1.2,7.0,0.0,1.2,1.2,0.0,3.0,2.0,0.0,1.8,0.4,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,7.0,1.0,0.72,0.5333333333333333,10.0,11.0,7.0,0.56,0.26666666666666666,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0
20240923_BETIS_MALLORCA_PRIMERA_DIVISION,2024-09-23,20:00,Primera Division,Betis,Mallorca,1,2,1.89,3.29,4.73,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,2,1.2,1.2,0.0,2.0,2.0,1.0,1.0,0.8,8.0,0.0,1.2,1.2,0.0,2.0,1.0,2.0,0.6,0.6,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,8.0,1.0,0.68,0.4666666666666667,10.0,8.0,0.0,0.68,0.4666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240924_SEVILLA_VALLADOLID_PRIMERA_DIVISION,2024-09-24,18:00,Primera Division,Sevilla,Valladolid,2,1,1.68,3.83,5.45,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,1.0,1.0,3.0,0.6,1.2,4.0,0.0,1.2,1.2,0.0,0.0,2.0,3.0,0.2,2.6,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,5.0,-3.0,0.8,0.6666666666666666,10.0,5.0,-11.0,0.8,0.6666666666666666,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240924_VALENCIA_OSASUNA_PRIMERA_DIVISION,2024-09-24,18:00,Primera Division,Valencia,Osasuna,0,0,2.08,3.16,4.08,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,1,1.2,1.2,0.0,1.0,1.0,3.0,0.8,1.6,4.0,0.0,1.2,1.2,0.0,3.0,0.0,2.0,1.4,2.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,4.0,-5.0,0.84,0.7333333333333333,10.0,10.0,-3.0,0.6,0.3333333333333333,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0
20240924_REAL_MADRID_ALAVES_PRIMERA_DIVISION,2024-09-24,20:00,Primera Division,Real Madrid,Alaves,3,2,1.19,7.37,16.0,1.2,1.2,1.2,1.2,,,0,0,0,1,,,,1,1,0,1.2,1.2,0.0,4.0,1.0,0.0,2.4,0.4,13.0,0.0,1.2,1.2,0.0,3.0,1.0,1.0,1.6,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,14.0,10.0,0.44,0.06666666666666667,10.0,10.0,2.0,0.6,0.3333333333333333,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
20240925_GIRONA_VALLECANO_PRIMERA_DIVISION,2024-09-25,18:00,Primera Division,Girona,Vallecano,0,0,1.76,3.81,4.66,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,1,1.2,1.2,0.0,2.0,0.0,3.0,1.4,1.8,6.0,0.0,1.2,1.2,0.0,1.0,2.0,2.0,1.2,1.2,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,7.0,-2.0,0.72,0.5333333333333333,10.0,8.0,1.0,0.68,0.4666666666666667,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
20240925_BARCELONA_GETAFE_PRIMERA_DIVISION,2024-09-25,20:00,Primera Division,Barcelona,Getafe,1,0,1.23,6.47,12.83,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,0,1.2,1.2,0.0,5.0,0.0,0.0,4.0,0.8,15.0,0.0,1.2,1.2,0.0,0.0,3.0,2.0,0.4,0.8,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,18.0,17.0,0.28,0.0,10.0,4.0,-2.0,0.84,0.7333333333333333,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
20240926_ESPANOL_VILLARREAL_PRIMERA_DIVISION,2024-09-26,18:00,Primera Division,Espanol,Villarreal,1,2,3.38,3.46,2.18,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,2,1.2,1.2,0.0,2.0,1.0,2.0,1.2,1.6,7.0,0.0,1.2,1.2,0.0,3.0,1.0,1.0,2.0,2.2,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,7.0,-3.0,0.72,0.5333333333333333,10.0,11.0,-1.0,0.56,0.26666666666666666,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,-4.0,0.0,0.0
20240926_LAS_PALMAS_BETIS_PRIMERA_DIVISION,2024-09-26,18:00,Primera Division,Las Palmas,Betis,1,1,3.09,3.25,2.41,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,1,1,1.2,1.2,0.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,1.2,1.2,0.0,2.0,1.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,2.0,-5.0,0.92,0.8666666666666667,10.0,8.0,0.0,0.68,0.4666666666666667,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0
20240926_CELTA_ATH_MADRID_PRIMERA_DIVISION,2024-09-26,20:00,Primera Division,Celta,Ath Madrid,0,1,3.82,3.74,1.94,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,2,1.2,1.2,0.0,2.0,0.0,3.0,2.4,2.4,6.0,0.0,1.2,1.2,0.0,3.0,2.0,0.0,1.6,0.2,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,9.0,1.0,0.64,0.4,10.0,12.0,7.0,0.52,0.2,0.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0
20240927_VALLADOLID_MALLORCA_PRIMERA_DIVISION,2024-09-27,20:00,Primera Division,Valladolid,Mallorca,1,2,3.03,2.9,2.72,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,2,1.2,1.2,0.0,0.0,2.0,3.0,0.4,2.4,2.0,0.0,1.2,1.2,0.0,3.0,1.0,1.0,1.0,0.6,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,5.0,-12.0,0.8,0.6666666666666666,10.0,11.0,1.0,0.56,0.26666666666666666,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0
20240928_GETAFE_ALAVES_PRIMERA_DIVISION,2024-09-28,13:00,Primera Division,Getafe,Alaves,2,0,2.63,2.8,3.27,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,0,1.2,1.2,0.0,0.0,2.0,3.0,0.4,1.0,2.0,0.0,1.2,1.2,0.0,3.0,0.0,2.0,2.0,1.6,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,4.0,-3.0,0.84,0.7333333333333333,10.0,10.0,1.0,0.6,0.3333333333333333,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0
20240928_VALLECANO_LEGANES_PRIMERA_DIVISION,2024-09-28,15:15,Primera Division,Vallecano,Leganes,1,1,1.94,3.14,4.79,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,1,1,1.2,1.2,0.0,1.0,2.0,2.0,1.2,1.2,5.0,0.0,1.2,1.2,0.0,0.0,2.0,3.0,0.2,1.2,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,9.0,1.0,0.64,0.4,10.0,6.0,-4.0,0.76,0.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
20240928_SOCIEDAD_VALENCIA_PRIMERA_DIVISION,2024-09-28,17:30,Primera Division,Sociedad,Valencia,3,0,1.91,3.29,4.62,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,0,0,1.2,1.2,0.0,0.0,2.0,3.0,0.2,1.0,2.0,0.0,1.2,1.2,0.0,1.0,2.0,2.0,0.6,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,5.0,-4.0,0.8,0.6666666666666666,10.0,5.0,-5.0,0.8,0.6666666666666666,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240928_OSASUNA_BARCELONA_PRIMERA_DIVISION,2024-09-28,20:00,Primera Division,Osasuna,Barcelona,4,2,6.38,4.76,1.47,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,2.0,1.0,2.0,1.2,2.0,7.0,0.0,1.2,1.2,0.0,5.0,0.0,0.0,3.8,0.6,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,11.0,-3.0,0.56,0.26666666666666666,10.0,21.0,18.0,0.16,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,-10.0,0.0,0.0
20240929_CELTA_GIRONA_PRIMERA_DIVISION,2024-09-29,13:00,Primera Division,Celta,Girona,1,1,2.16,3.65,3.26,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,1,1,1.2,1.2,0.0,1.0,0.0,4.0,1.8,2.4,3.0,0.0,1.2,1.2,0.0,2.0,1.0,2.0,1.4,1.2,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,9.0,0.0,0.64,0.4,10.0,8.0,-2.0,0.68,0.4666666666666667,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20240929_ATH_BILBAO_SEVILLA_PRIMERA_DIVISION,2024-09-29,15:15,Primera Division,Ath Bilbao,Sevilla,1,1,1.72,3.83,4.9,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,1,1,1.2,1.2,0.0,4.0,0.0,1.0,1.8,0.8,12.0,0.0,1.2,1.2,0.0,2.0,1.0,2.0,0.8,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,13.0,4.0,0.48,0.13333333333333333,10.0,8.0,-2.0,0.68,0.4666666666666667,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
20240929_BETIS_ESPANOL_PRIMERA_DIVISION,2024-09-29,17:30,Primera Division,Betis,Espanol,1,0,1.67,3.77,5.58,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,0,1.2,1.2,0.0,2.0,1.0,2.0,1.2,1.2,7.0,0.0,1.2,1.2,0.0,2.0,1.0,2.0,1.4,1.8,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,9.0,0.0,0.64,0.4,10.0,7.0,-4.0,0.72,0.5333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20240929_ATH_MADRID_REAL_MADRID_PRIMERA_DIVISION,2024-09-29,20:00,Primera Division,Ath Madrid,Real Madrid,1,1,2.79,3.44,2.52,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,1,1,1.2,1.2,0.0,3.0,2.0,0.0,1.2,0.2,11.0,0.0,1.2,1.2,0.0,4.0,1.0,0.0,2.4,0.8,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,15.0,8.0,0.4,0.0,10.0,17.0,11.0,0.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,-2.0,0.0,0.0
20240930_VILLARREAL_LAS_PALMAS_PRIMERA_DIVISION,2024-09-30,20:00,Primera Division,Villarreal,Las Palmas,3,1,1.48,4.71,6.37,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,3.0,1.0,1.0,2.0,2.2,10.0,0.0,1.2,1.2,0.0,0.0,2.0,3.0,1.0,1.8,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,14.0,0.0,0.44,0.06666666666666667,10.0,3.0,-5.0,0.88,0.8,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
20241004_LEGANES_VALENCIA_PRIMERA_DIVISION,2024-10-04,20:00,Primera Division,Leganes,Valencia,0,0,3.0,2.82,2.83,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,1,1.2,1.2,0.0,0.0,2.0,3.0,0.4,1.4,2.0,0.0,1.2,1.2,0.0,1.0,2.0,2.0,0.6,1.4,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,7.0,-4.0,0.72,0.5333333333333333,10.0,5.0,-8.0,0.8,0.6666666666666666,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20241005_ESPANOL_MALLORCA_PRIMERA_DIVISION,2024-10-05,13:00,Primera Division,Espanol,Mallorca,2,1,3.2,2.92,2.58,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,2.0,0.0,3.0,1.4,2.0,6.0,0.0,1.2,1.2,0.0,4.0,0.0,1.0,1.4,0.8,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,7.0,-5.0,0.72,0.5333333333333333,10.0,14.0,2.0,0.44,0.06666666666666667,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0
20241005_GETAFE_OSASUNA_PRIMERA_DIVISION,2024-10-05,15:15,Primera Division,Getafe,Osasuna,1,1,2.23,2.95,3.87,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,1,1,1.2,1.2,0.0,1.0,1.0,3.0,0.8,1.0,4.0,0.0,1.2,1.2,0.0,3.0,1.0,1.0,2.0,1.6,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,7.0,-1.0,0.72,0.5333333333333333,10.0,14.0,-1.0,0.44,0.06666666666666667,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0
20241005_LAS_PALMAS_CELTA_PRIMERA_DIVISION,2024-10-05,17:30,Primera Division,Las Palmas,Celta,0,1,3.12,3.58,2.26,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,2,1.2,1.2,0.0,0.0,1.0,4.0,1.0,2.2,1.0,0.0,1.2,1.2,0.0,1.0,1.0,3.0,1.4,1.8,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,3.0,-7.0,0.88,0.8,10.0,10.0,0.0,0.6,0.3333333333333333,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0
20241005_VALLADOLID_VALLECANO_PRIMERA_DIVISION,2024-10-05,17:30,Primera Division,Valladolid,Vallecano,1,2,3.13,3.01,2.56,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,2,1.2,1.2,0.0,0.0,1.0,4.0,0.6,2.8,1.0,0.0,1.2,1.2,0.0,1.0,3.0,1.0,1.2,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,5.0,-13.0,0.8,0.6666666666666666,10.0,10.0,1.0,0.6,0.3333333333333333,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0
